Algorithm,MSE,RMSE,Novelty,Personalization,Intra-list Similarity,Prediction Coverage,Catalog Coverage
SVD,0.41014329495852336,0.6404243085318696,0.9477269067869634,0.9644648790778594,0.23083274357159708,7.85,1.8
KNN,0.5771121052119852,0.7596789487750633,0.9797506641691127,0.930188252697902,0.19892663364000943,4.43,1.23
Normal Predictor,2.0772888232745914,1.441280272283844,2.0434813428151584,0.9973802363983029,0.20747817881575842,25.18,3.47
KFN,1.907348023418,1.3810677113805825,1.800952528510889,0.9680355465653692,0.21036801132342534,11.72,2.21
KNNOFN,0.8170434866777585,0.9039045783033508,1.5203571793110795,0.9840007193652447,0.20438782731776364,13.88,2.38
SVD-Normal Hybrid Algorithm,0.47192831537567637,0.6869703890093636,1.1028447376207442,0.9757395762510245,0.22508846426043877,10.28,2.22
KNN-Normal Hybrid Algorithm,0.6194228800048844,0.7870342305166177,1.1859549885181242,0.964588118296119,0.19619013918376974,8.31,1.91
SVD-KFN Hybrid Algorithm,0.5160581763449715,0.7183718927860218,1.1768347758405968,0.9537426724531596,0.21179523472517103,7.93,1.78
